Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,Policy Tenure,Policy Tenure Buckets
POL01382311,Property,418691,671.8,42347,44016,Quarterly,Terminated,CUST51779748,1669,<6 years
POL91394495,Auto,254334,1697.05,45511,49037,Annually,Lapsed,CUST27723093,3526,>8yrs
POL27929198,Health,103704,1786.38,42483,43851,Annually,Active,CUST01418216,1368,<4 years
POL96583337,Life,370743,1635.97,42535,44799,Quarterly,Active,CUST44831266,2264,<8 years
POL42489589,Health,478192,382.54,44327,47070,Quarterly,Terminated,CUST44108597,2743,<8 years
POL62455700,Auto,414861,1816.45,43075,44052,Monthly,Terminated,CUST85393599,977,<4 years
POL06553987,Auto,133678,357.57,45371,45966,Quarterly,Lapsed,CUST22906487,595,<2 years
POL64197228,Property,159237,1893.6,42076,45368,Quarterly,Terminated,CUST50406971,3292,>8yrs
POL23778009,Health,479730,1074.38,42943,44160,Quarterly,Terminated,CUST39213094,1217,<4 years
POL89539607,Health,244257,1949.44,44270,47881,Quarterly,Terminated,CUST40045796,3611,>8yrs
POL77225479,Health,107027,346.6,44724,48189,Annually,Lapsed,CUST69591551,3465,>8yrs
POL80674848,Health,293462,275.34,42033,43000,Annually,Lapsed,CUST50775418,967,<4 years
POL70742419,Property,139286,1685.69,42182,43826,Annually,Lapsed,CUST20233555,1644,<6 years
POL10130655,Property,494301,1910.93,43556,44656,Quarterly,Lapsed,CUST97749945,1100,<4 years
POL35832686,Life,163130,526.04,44444,47696,Annually,Lapsed,CUST17931302,3252,>8yrs
POL27597307,Property,292080,142.51,45089,45834,Monthly,Lapsed,CUST96283853,745,<4 years
POL18801240,Health,145382,702.33,45270,48687,Quarterly,Terminated,CUST90206702,3417,>8yrs
POL88077264,Health,214628,752.42,45352,47867,Monthly,Terminated,CUST30106981,2515,<8 years
POL28486225,Life,292794,1738.81,42262,45200,Quarterly,Terminated,CUST78546729,2938,>8yrs
POL51666989,Life,498988,412.54,43350,45281,Quarterly,Terminated,CUST07678524,1931,<6 years
POL84313861,Auto,473962,1086.2,43648,46411,Quarterly,Lapsed,CUST43643465,2763,<8 years
POL95370014,Property,370937,1019.01,42045,43778,Monthly,Active,CUST07395003,1733,<6 years
POL90934498,Auto,209305,1116.57,42516,44621,Quarterly,Lapsed,CUST98849252,2105,<6 years
POL63879412,Property,254689,493.17,42988,44878,Annually,Lapsed,CUST32481898,1890,<6 years
POL16556269,Property,30792,841.26,45135,45648,Annually,Terminated,CUST65008360,513,<2 years
POL79052116,Health,208516,614.85,43492,45253,Annually,Terminated,CUST32620909,1761,<6 years
POL42869985,Property,210847,1458.17,44922,46148,Quarterly,Terminated,CUST26436799,1226,<4 years
POL83165381,Life,147246,530.21,44605,45265,Monthly,Lapsed,CUST49330658,660,<2 years
POL55184793,Property,63694,591.9,44326,47632,Quarterly,Terminated,CUST59408491,3306,>8yrs
POL58505380,Auto,219676,1468.39,44444,48090,Monthly,Active,CUST99665209,3646,>8yrs
POL05441250,Health,417123,413.35,43961,45294,Quarterly,Active,CUST14417337,1333,<4 years
POL01003100,Health,365402,1767.21,43051,43665,Quarterly,Terminated,CUST10966489,614,<2 years
POL90883106,Life,350028,684.97,43712,46074,Quarterly,Active,CUST35801046,2362,<8 years
POL24756615,Auto,121812,1517.79,44927,47391,Quarterly,Active,CUST41929980,2464,<8 years
POL68840569,Property,119506,971.98,42779,45454,Annually,Terminated,CUST22739741,2675,<8 years
POL59080097,Property,30934,1473.33,44578,45040,Annually,Terminated,CUST24412701,462,<2 years
POL75342581,Auto,107493,546.67,42731,45535,Quarterly,Active,CUST11178327,2804,<8 years
POL80560091,Property,321937,121.41,43360,45094,Quarterly,Lapsed,CUST23834040,1734,<6 years
POL19924089,Auto,267279,118.97,43499,43864,Quarterly,Active,CUST51792368,365,<2 years
POL65040463,Auto,148053,1546.71,43440,45624,Annually,Active,CUST28191420,2184,<6 years
POL48871817,Health,138607,1312.28,43375,45330,Quarterly,Terminated,CUST24728723,1955,<6 years
POL41207897,Property,295068,1538.98,43736,44114,Monthly,Active,CUST06477814,378,<2 years
POL47660863,Property,100558,602.03,42612,44719,Monthly,Terminated,CUST89895699,2107,<6 years
POL30839784,Property,130508,1645.88,45631,48790,Quarterly,Terminated,CUST89320263,3159,>8yrs
POL37677741,Life,34290,1696.05,44471,46613,Annually,Lapsed,CUST69637885,2142,<6 years
POL67385863,Life,42026,1001.21,42578,43450,Quarterly,Terminated,CUST28765452,872,<4 years
POL52131318,Life,422456,481.72,44215,46080,Quarterly,Terminated,CUST05897242,1865,<6 years
POL19793427,Auto,102999,1740.18,45613,47136,Monthly,Terminated,CUST31292770,1523,<6 years
POL21472760,Property,192906,1892.26,42195,44079,Annually,Active,CUST65866057,1884,<6 years
POL58933149,Health,471083,1258.8,44935,48208,Quarterly,Active,CUST36509309,3273,>8yrs
POL25392096,Auto,245667,131.24,43810,45814,Monthly,Terminated,CUST84535664,2004,<6 years
POL12917640,Health,210792,1634.46,43551,47005,Quarterly,Terminated,CUST40820550,3454,>8yrs
POL99154634,Property,38722,320.36,43391,45215,Annually,Active,CUST14645850,1824,<6 years
POL63440106,Health,126939,828.87,45047,48472,Quarterly,Lapsed,CUST18563939,3425,>8yrs
POL83258516,Life,32741,637.27,44670,47130,Monthly,Lapsed,CUST83809007,2460,<8 years
POL94782191,Auto,376154,688.56,44986,46487,Quarterly,Lapsed,CUST48566967,1501,<6 years
POL15463503,Auto,139193,662.57,42969,45751,Annually,Lapsed,CUST71560537,2782,<8 years
POL20706206,Auto,309318,246.08,44806,46000,Annually,Terminated,CUST50318524,1194,<4 years
POL00874992,Life,352357,1701.56,44094,46363,Monthly,Active,CUST09832061,2269,<8 years
POL44369068,Life,428628,741.09,45566,45980,Quarterly,Lapsed,CUST91483662,414,<2 years
POL22842025,Health,456004,1582.35,42971,43937,Annually,Terminated,CUST29485027,966,<4 years
POL09444948,Life,137884,1099.34,44553,47139,Quarterly,Lapsed,CUST13129700,2586,<8 years
POL28145230,Health,424119,957.55,43999,47490,Annually,Active,CUST03874304,3491,>8yrs
POL71626215,Health,311534,692.57,43518,45462,Quarterly,Terminated,CUST90683254,1944,<6 years
POL34664875,Property,473295,1310.56,43183,43957,Quarterly,Active,CUST39888793,774,<4 years
POL63887686,Life,63382,437.58,43226,45321,Quarterly,Terminated,CUST59222858,2095,<6 years
POL26441179,Life,419496,352.91,44470,46950,Quarterly,Lapsed,CUST93110612,2480,<8 years
POL94534713,Auto,166725,782.32,44123,46613,Monthly,Active,CUST93604597,2490,<8 years
POL61326572,Health,238838,195.29,45473,47282,Monthly,Lapsed,CUST90206702,1809,<6 years
POL02370104,Auto,25850,112.39,43283,43710,Quarterly,Terminated,CUST88875854,427,<2 years
POL25240752,Property,63483,1091.67,43218,45590,Monthly,Lapsed,CUST57396211,2372,<8 years
POL09632911,Auto,261571,630.97,45498,46072,Quarterly,Terminated,CUST62771206,574,<2 years
POL96461175,Health,283657,172.02,42006,43506,Quarterly,Active,CUST65986981,1500,<6 years
POL87625141,Auto,338148,1148.13,44118,47475,Annually,Terminated,CUST95002629,3357,>8yrs
POL72620502,Property,224665,559.05,43773,46810,Monthly,Lapsed,CUST80934061,3037,>8yrs
POL06079689,Health,49997,1435.91,44900,47107,Annually,Active,CUST92738858,2207,<8 years
POL88411869,Life,184994,1550.06,43658,44427,Quarterly,Active,CUST61536104,769,<4 years
POL55036826,Health,77442,1033.03,45135,48773,Quarterly,Terminated,CUST90857572,3638,>8yrs
POL50892587,Auto,200112,970.86,42404,45676,Quarterly,Active,CUST81849013,3272,>8yrs
POL80170716,Auto,186746,633.82,44048,46176,Monthly,Active,CUST14150904,2128,<6 years
POL39619519,Auto,332699,1639.22,43569,45160,Monthly,Active,CUST19037538,1591,<6 years
POL50101215,Health,157824,476.52,42693,43137,Monthly,Active,CUST58906130,444,<2 years
POL00700775,Auto,386458,486.82,42897,43336,Annually,Lapsed,CUST89945576,439,<2 years
POL67523094,Health,140606,1713.96,43184,45496,Quarterly,Lapsed,CUST57771662,2312,<8 years
POL72000232,Health,422432,1344.23,44900,45692,Annually,Active,CUST20865863,792,<4 years
POL90189213,Health,459488,152.66,43824,45904,Monthly,Terminated,CUST46665089,2080,<6 years
POL92386046,Life,90927,103.4,44463,46824,Quarterly,Lapsed,CUST10569713,2361,<8 years
POL73143221,Health,74876,1597.57,44479,47083,Monthly,Active,CUST75208784,2604,<8 years
POL53379185,Auto,337374,1137.66,42579,45124,Quarterly,Lapsed,CUST47950419,2545,<8 years
POL47327506,Health,237616,1246.48,44228,45037,Annually,Lapsed,CUST81127641,809,<4 years
POL13383594,Property,371344,1868.15,44606,45083,Quarterly,Lapsed,CUST33962049,477,<2 years
POL67043142,Auto,202562,1368.26,42921,43516,Annually,Lapsed,CUST62652225,595,<2 years
POL50918861,Auto,92857,540.52,43366,46142,Annually,Lapsed,CUST57734845,2776,<8 years
POL36441440,Auto,227780,1049.73,42547,43613,Monthly,Active,CUST43384379,1066,<4 years
POL96262921,Health,131434,794.87,43798,45224,Annually,Active,CUST91026302,1426,<4 years
POL99499463,Health,392800,616.77,45353,45731,Annually,Lapsed,CUST76241465,378,<2 years
POL91712276,Property,270635,1028.28,42883,44996,Annually,Terminated,CUST89534428,2113,<6 years
POL31787198,Life,436257,1373.56,43618,44715,Quarterly,Terminated,CUST03270522,1097,<4 years
POL08738740,Health,448853,1544.67,44079,47287,Quarterly,Active,CUST05270166,3208,>8yrs
POL17891442,Life,293580,202.83,43267,45789,Monthly,Active,CUST75395843,2522,<8 years
POL71538226,Life,57382,1398.05,44241,45475,Annually,Terminated,CUST52700712,1234,<4 years
POL77743586,Health,368533,1166.75,44283,45624,Monthly,Lapsed,CUST20926526,1341,<4 years
POL05711191,Auto,194184,1493.39,44370,45286,Monthly,Active,CUST84041769,916,<4 years
POL22946424,Property,437038,1481.46,44291,47676,Monthly,Lapsed,CUST04842811,3385,>8yrs
POL20614853,Health,413509,1350.34,44868,47761,Quarterly,Terminated,CUST87100488,2893,<8 years
POL86747748,Property,129419,675.45,44682,48023,Annually,Active,CUST37155070,3341,>8yrs
POL29088779,Auto,133288,1632.52,41997,43914,Quarterly,Terminated,CUST12341278,1917,<6 years
POL93447913,Health,40416,1705.95,44843,47549,Quarterly,Lapsed,CUST72669050,2706,<8 years
POL41257003,Property,390454,1818.54,44715,45770,Quarterly,Terminated,CUST10853720,1055,<4 years
POL99145104,Property,190026,1101.18,42925,45967,Quarterly,Terminated,CUST96327064,3042,>8yrs
POL46952826,Auto,445515,1072.15,44757,45998,Annually,Active,CUST98979035,1241,<4 years
POL21888730,Life,207185,1452.19,45527,46152,Monthly,Terminated,CUST62389831,625,<2 years
POL21102975,Health,108657,727.5,43630,44447,Quarterly,Active,CUST21895219,817,<4 years
POL92124618,Auto,167672,516.28,42414,42780,Quarterly,Terminated,CUST91160900,366,<2 years
POL01760964,Property,375866,613.78,42874,44004,Monthly,Lapsed,CUST47260887,1130,<4 years
POL54754157,Property,324597,1284.11,42453,44908,Monthly,Lapsed,CUST63170748,2455,<8 years
POL25321971,Property,434630,1744.96,44084,46092,Annually,Terminated,CUST44423635,2008,<6 years
POL27825756,Life,391727,1452.52,42918,45143,Quarterly,Terminated,CUST41027839,2225,<8 years
POL96689813,Life,212282,1622.42,43445,44469,Quarterly,Active,CUST35803966,1024,<4 years
POL54131362,Property,451900,124.19,45390,46577,Monthly,Terminated,CUST61172155,1187,<4 years
POL08111147,Auto,324728,714.54,42488,44566,Annually,Lapsed,CUST18330989,2078,<6 years
POL10125019,Auto,221856,1852.32,44721,47868,Quarterly,Active,CUST93489747,3147,>8yrs
POL18629977,Property,41588,1430.69,43012,43563,Monthly,Lapsed,CUST01418216,551,<2 years
POL05757630,Property,59796,480.92,44833,48436,Quarterly,Lapsed,CUST58722551,3603,>8yrs
POL34609667,Life,231169,595.97,42023,44388,Monthly,Active,CUST71971429,2365,<8 years
POL28345234,Life,416976,1979.89,42644,44588,Annually,Lapsed,CUST90364876,1944,<6 years
POL43038676,Life,446810,1292.35,45630,47170,Annually,Active,CUST68294082,1540,<6 years
POL45200895,Auto,443669,322.8,44330,47130,Monthly,Active,CUST99119446,2800,<8 years
POL45269265,Auto,42335,667.63,45064,47559,Annually,Terminated,CUST20570615,2495,<8 years
POL85051035,Auto,440800,1118.99,44323,47400,Monthly,Terminated,CUST43700526,3077,>8yrs
POL77001792,Health,177644,727.86,44754,47053,Quarterly,Lapsed,CUST69853377,2299,<8 years
POL16384443,Health,35417,1080.84,42829,44092,Monthly,Terminated,CUST35002588,1263,<4 years
POL58924354,Health,350911,1201.71,42284,43004,Annually,Active,CUST43515933,720,<2 years
POL61380833,Life,74935,551.24,42788,44380,Monthly,Terminated,CUST36037637,1592,<6 years
POL13756321,Property,465184,1567.13,44858,46112,Monthly,Terminated,CUST53798021,1254,<4 years
POL05422944,Auto,444685,1302.35,42802,44117,Annually,Active,CUST46156285,1315,<4 years
POL46408344,Property,17503,621.27,42244,44796,Monthly,Lapsed,CUST14766617,2552,<8 years
POL06244566,Life,465894,402.87,43613,46418,Annually,Active,CUST02223205,2805,<8 years
POL81978916,Property,358232,1669.01,44919,47757,Quarterly,Lapsed,CUST08169319,2838,<8 years
POL38653037,Auto,221160,274.24,42792,43369,Quarterly,Active,CUST56930916,577,<2 years
POL09045141,Health,362435,468.67,43894,45099,Monthly,Active,CUST17693863,1205,<4 years
POL90750748,Auto,374546,993.5,44364,47097,Annually,Active,CUST03595293,2733,<8 years
POL21603808,Property,428643,566.92,45381,48202,Monthly,Active,CUST62906519,2821,<8 years
POL05899397,Property,440264,679.41,44410,46710,Annually,Terminated,CUST88002176,2300,<8 years
POL80956972,Health,24762,1486.67,42714,43305,Annually,Lapsed,CUST67050803,591,<2 years
POL19177817,Property,120852,502.38,43412,45603,Quarterly,Lapsed,CUST94648417,2191,<8 years
POL92889380,Auto,293030,1123.71,45174,46505,Annually,Active,CUST81849013,1331,<4 years
POL78176386,Health,437769,1177.39,43547,45611,Monthly,Lapsed,CUST64749211,2064,<6 years
POL04691373,Property,469406,1304.87,44388,46443,Monthly,Active,CUST50223337,2055,<6 years
POL86881272,Life,154809,1720.68,43723,46462,Quarterly,Active,CUST12303155,2739,<8 years
POL50787866,Auto,14572,649.13,42939,44328,Annually,Lapsed,CUST59988156,1389,<4 years
POL16680260,Auto,30361,1179.57,43487,46893,Annually,Lapsed,CUST31891472,3406,>8yrs
POL11235338,Auto,455912,1809.34,43118,44686,Monthly,Terminated,CUST89843998,1568,<6 years
POL95397773,Property,76760,647.67,43674,46748,Monthly,Terminated,CUST84193604,3074,>8yrs
POL03108905,Health,77618,1707.58,43752,45639,Annually,Terminated,CUST49150400,1887,<6 years
POL40242558,Property,127764,1128.29,44350,47670,Quarterly,Active,CUST81461842,3320,>8yrs
POL92654706,Auto,175450,1502.26,44681,45128,Annually,Active,CUST10019824,447,<2 years
POL79167800,Health,41694,1055.66,42197,43862,Quarterly,Terminated,CUST64813229,1665,<6 years
POL25010710,Property,381574,1160.69,45207,48797,Monthly,Lapsed,CUST52210185,3590,>8yrs
POL07883345,Property,363044,1133.61,42291,42927,Annually,Lapsed,CUST98398273,636,<2 years
POL88877150,Property,21615,1328.18,43710,45313,Annually,Terminated,CUST23936480,1603,<6 years
POL10715809,Health,400776,1384.15,43379,45578,Annually,Lapsed,CUST29766156,2199,<8 years
POL96943795,Property,56415,1044.27,44593,47413,Monthly,Terminated,CUST72990336,2820,<8 years
POL87949298,Health,202038,1012.05,42879,43334,Quarterly,Active,CUST38303408,455,<2 years
POL31242516,Health,195747,459.84,42708,44113,Monthly,Active,CUST40967783,1405,<4 years
POL02018032,Health,115596,1597.36,44537,46853,Annually,Terminated,CUST19204140,2316,<8 years
POL04376186,Life,345222,777.81,44746,46217,Annually,Terminated,CUST94811273,1471,<6 years
POL19709461,Auto,330393,877.87,42954,46011,Quarterly,Lapsed,CUST89684340,3057,>8yrs
POL62969017,Life,356950,684,43737,45725,Annually,Terminated,CUST72362587,1988,<6 years
POL63810929,Auto,471321,1882.88,44260,46791,Annually,Active,CUST26920405,2531,<8 years
POL73385230,Health,437031,1052.95,43745,44573,Annually,Terminated,CUST78792705,828,<4 years
POL75665661,Health,197878,1993.82,44574,45361,Monthly,Terminated,CUST21236193,787,<4 years
POL42401961,Property,346583,969.08,44614,45071,Quarterly,Terminated,CUST62219285,457,<2 years
POL81304497,Life,47160,530.21,44915,46804,Annually,Active,CUST77926751,1889,<6 years
POL43112527,Auto,405650,1302.02,45475,46066,Annually,Lapsed,CUST85912220,591,<2 years
POL51431594,Property,437453,644.82,45438,47505,Annually,Terminated,CUST91731661,2067,<6 years
POL01761052,Life,255645,530.08,42411,44345,Monthly,Terminated,CUST88352784,1934,<6 years
POL40414509,Life,143775,1368.6,42485,43240,Monthly,Terminated,CUST39978791,755,<4 years
POL90757042,Life,344929,810.31,42171,45619,Annually,Active,CUST43165625,3448,>8yrs
POL03903128,Auto,236983,725.92,45598,46772,Annually,Lapsed,CUST04966172,1174,<4 years
POL76144005,Auto,307406,1526.73,45139,48089,Quarterly,Active,CUST35741824,2950,>8yrs
POL64086911,Auto,157450,1685.42,43362,46906,Monthly,Terminated,CUST86791210,3544,>8yrs
POL57255628,Health,82368,698.03,42649,45868,Quarterly,Terminated,CUST58197880,3219,>8yrs
POL23599244,Property,388305,998.85,45410,47265,Annually,Active,CUST09336650,1855,<6 years
POL28741464,Property,90290,294.38,43614,46493,Quarterly,Terminated,CUST85191045,2879,<8 years
POL75577474,Life,92841,1736.68,44780,47253,Annually,Terminated,CUST35201063,2473,<8 years
POL65525755,Life,412488,1764.62,42608,43900,Annually,Terminated,CUST09318482,1292,<4 years
POL82520665,Auto,65696,903.73,42406,43047,Monthly,Lapsed,CUST40230825,641,<2 years
POL74434126,Auto,449631,235.22,44383,46170,Quarterly,Active,CUST75512674,1787,<6 years
POL85168651,Health,278957,1358.41,43805,46154,Quarterly,Terminated,CUST11864773,2349,<8 years
POL83633099,Health,416648,1108.33,45492,48275,Quarterly,Lapsed,CUST24433893,2783,<8 years
POL24186172,Health,168049,1016.69,43824,47426,Annually,Terminated,CUST73475730,3602,>8yrs
POL07053909,Health,161475,1131.12,44769,46802,Monthly,Terminated,CUST17544947,2033,<6 years
POL84894422,Auto,262035,655.49,44184,46633,Annually,Terminated,CUST07355992,2449,<8 years
POL75119597,Property,39704,879.32,44739,45871,Quarterly,Terminated,CUST25687384,1132,<4 years
POL51011477,Health,386837,1073.63,44967,48131,Quarterly,Active,CUST22020788,3164,>8yrs
POL48850895,Property,194560,1532.96,45154,46653,Quarterly,Active,CUST27130653,1499,<6 years
POL24286854,Health,354203,1670.02,45305,46449,Annually,Lapsed,CUST00957425,1144,<4 years
POL13813789,Property,173467,993.5,42023,43569,Annually,Active,CUST98240391,1546,<6 years
POL73426057,Property,447914,1864.67,42666,45816,Annually,Active,CUST02691181,3150,>8yrs
POL50813853,Auto,456341,331.54,43909,44759,Monthly,Active,CUST20014882,850,<4 years
POL98385553,Auto,322516,1022.7,44122,44714,Quarterly,Lapsed,CUST96630079,592,<2 years
POL93524693,Health,209856,376.03,42253,45288,Monthly,Lapsed,CUST94158908,3035,>8yrs
POL28999466,Property,256809,801.91,45207,48822,Quarterly,Terminated,CUST24587752,3615,>8yrs
POL20316923,Auto,496546,1443.69,45376,46453,Annually,Lapsed,CUST56686028,1077,<4 years
POL90352176,Health,359549,1704.06,44286,47165,Annually,Terminated,CUST27179577,2879,<8 years
POL76724353,Property,81376,138.32,45304,48138,Quarterly,Active,CUST51166467,2834,<8 years
POL02097405,Property,40787,1469.16,42474,43791,Monthly,Lapsed,CUST67011602,1317,<4 years
POL31424622,Property,342925,775.16,42958,44755,Monthly,Terminated,CUST89642786,1797,<6 years
